GE120/2500,0.0,0.0,0.0,0.0,0.0,0.0,25.0,89.0,171.0,,269.0,389.0,,533.0,704.0,,906.0,1136.0,1400.0,1674.0,,1934.0,,2160.0,2316.0,2416.0,,2477.0,2514.0,,2528.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,2530.0,,,,,,,,,,,,,,,,,,,,,,,2500
ENO114/3500,,,,,,,23.6,,,180.8,,,380.3,,,648.5,,917.5,,,1440.5,,1818.5,,,,2722.1,,,3287.2,,3457.7,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,3500.0,,,,,,,,,,,,,3500
ENO100/2200,,,,,,,38.0,,127.0,,,262.0,,,465.0,,,741.0,,1100.0,,,,1515.0,,1883.0,,,2100.0,,,2200.0,,2200.0,,2200.0,,2200.0,,2200.0,,2200.0,,2200.0,,2200.0,,2200.0,,2200.0,,2200.0,,2200.0,,2200.0,,2200.0,,,,,,,,,,,,,2200
V164/9500,0.0,4.5,4.7,4.8,5.0,5.1,5.3,52.0,215.1,,366.5,529.5,,727.4,1123.3,,1494.5,1810.1,2427.0,2931.5,,3506.4,,4138.0,5054.0,5790.7,,6489.0,7200.0,,7946.0,8409.5,8915.0,9205.8,9380.0,9469.2,,9469.4,9469.5,9469.7,9469.8,9470.0,9470.1,9470.3,9470.4,9470.6,9470.7,9470.9,9471.1,9471.2,9471.4,9471.5,9471.7,9471.8,9472.0,9472.1,9472.3,,,,,,,,,,,,,,9500
E48/800,,,0.0,,0.0,,5.0,,25.0,,,60.0,,,110.0,,,180.0,,275.0,,,,400.0,,555.0,,,671.0,,,750.0,,790.0,,810.0,,810.0,,810.0,,810.0,,810.0,,810.0,,810.0,,810.0,,810.0,,810.0,,810.0,,810.0,,,,,,,,,,,,,800
V90/2000/GS,,,,,,,,,75.0,,128.0,190.0,,265.0,354.0,,459.0,582.0,723.0,883.0,,1058.0,,1240.0,1427.0,1604.0,,1762.0,1893.0,,1968.0,2005.0,2021.0,2027.0,2029.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,2030.0,,,,,,,,,,,,,2000
V100/1800,,,,,,,13.0,52.0,108.0,,177.0,256.0,,350.0,458.0,,589.0,744.0,916.0,1106.0,,1312.0,,1510.0,1663.0,1749.0,,1784.0,1796.0,,1799.0,1800.0,,1800.0,,1800.0,,1800.0,,1800.0,,1800.0,,1800.0,,1800.0,,1800.0,,,,,,,,,,,,,,,,,,,,,,,1800
V100/1800/GS,,,,,,,12.0,40.0,93.0,,161.0,241.0,,336.0,446.0,,575.0,727.0,900.0,1094.0,,1304.0,,1510.0,1673.0,1771.0,,1814.0,1829.0,,1834.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,1835.0,,,,,,,,,,,,,,,,,,,,,,,1800
V117/3600,,,,,,,22.0,78.0,150.0,,237.0,340.0,,466.0,617.0,,796.0,1006.0,1247.0,1522.0,,1830.0,,2176.0,2541.0,2903.0,,3209.0,3418.0,,3543.0,3589.0,3599.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,,,,,,,,,,,,,3600
SCD168/8000,,,0.0,,0.0,,0.0,,100.0,,,500.0,,,1000.0,,,2000.0,,3000.0,,,,4000.0,,5000.0,,,6000.0,,,7500.0,,8000.0,,8000.0,,8000.0,,8000.0,,8000.0,,8000.0,,8000.0,,8000.0,,8000.0,,8000.0,,8000.0,,8000.0,,,,,,,,,,,,,,,8000
E/126/7500,0.0,0.0,0.0,0.0,0.0,25.0,55.0,110.0,175.0,,290.0,410.0,,580.0,760.0,,1005.0,1250.0,1575.0,1900.0,,2300.0,,2700.0,3225.0,3750.0,,4300.0,4850.0,,5300.0,5750.0,6125.0,6500.0,6780.0,7000.0,7200.0,7350.0,7450.0,7500.0,7560.0,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,7580.0,,,,,,,,,,,,,7500
